path,paper_type,ATCM_nbr,year,paper_nbr
atadd_utas_database/ATCM13/wp/ATCM13_wp033_e.txt,wp,13,1985,33
atadd_utas_database/ATCM22/wp/ATCM22_wp028_e.txt,wp,22,1998,28
atadd_utas_database/ATCM22/wp/ATCM22_wp009_e.txt,wp,22,1998,9
atadd_utas_database/ATCM9/wp/ATCM9_wp002_e.txt,wp,9,1977,2
atadd_utas_database/ATCM9/wp/ATCM9_wp086_e.txt,wp,9,1977,86
atadd_utas_database/ATCM15/wp/ATCM15_wp030_e.txt,wp,15,1989,30
atadd_utas_database/ATCM15/wp/ATCM15_wp018_e.txt,wp,15,1989,18
atadd_utas_database/ATCM15/wp/ATCM15_wp043_e.txt,wp,15,1989,43
atadd_utas_database/ATCM15/wp/ATCM15_wp025_f.txt,wp,15,1989,25
atadd_utas_database/ATCM15/wp/ATCM15_wp027_r.txt,wp,15,1989,27
atadd_utas_database/ATCM15/wp/ATCM15_wp022_e.txt,wp,15,1989,22
atadd_utas_database/ATCM15/wp/ATCM15_wp056_e.txt,wp,15,1989,56
atadd_utas_database/ATCM19/wp/ATCM19_wp016_e.txt,wp,19,1995,16
atadd_utas_database/ATCM19/wp/ATCM19_wp029_e.txt,wp,19,1995,29
atadd_utas_database/ATCM19/wp/ATCM19_wp023_e.txt,wp,19,1995,23
atadd_utas_database/ATCM19/wp/ATCM19_wp025_e.txt,wp,19,1995,25
atadd_utas_database/ATCM19/wp/ATCM19_wp035_e.txt,wp,19,1995,35
atadd_utas_database/ATCM19/wp/ATCM19_wp002_e.txt,wp,19,1995,2
atadd_utas_database/ATCM19/wp/ATCM19_wp021_rev1_e.txt,wp,19,1995,21
atadd_utas_database/ATCM19/wp/ATCM19_wp014_e.txt,wp,19,1995,14
atadd_utas_database/ATCM19/wp/ATCM19_wp008_rev1_e.txt,wp,19,1995,8
atadd_utas_database/ATCM19/wp/ATCM19_wp003_rev1_e.txt,wp,19,1995,3
atadd_utas_database/ATCM19/wp/ATCM19_wp009_e.txt,wp,19,1995,9
atadd_utas_database/ATCM19/wp/ATCM19_wp001_e.txt,wp,19,1995,1
atadd_utas_database/ATCM19/wp/ATCM19_wp007_e.txt,wp,19,1995,7
atadd_utas_database/ATCM19/wp/ATCM19_wp019_e.txt,wp,19,1995,19
atadd_utas_database/ATCM19/wp/ATCM19_wp006_e.txt,wp,19,1995,6
atadd_utas_database/ATCM19/wp/ATCM19_wp003_e.txt,wp,19,1995,3
atadd_utas_database/ATCM19/wp/ATCM19_wp021_e.txt,wp,19,1995,21
atadd_utas_database/ATCM19/wp/ATCM19_wp020_e.txt,wp,19,1995,20
atadd_utas_database/ATCM19/wp/ATCM19_wp010_e.txt,wp,19,1995,10
atadd_utas_database/ATCM19/wp/ATCM19_wp024_e.txt,wp,19,1995,24
atadd_utas_database/ATCM19/wp/ATCM19_wp022_e.txt,wp,19,1995,22
atadd_utas_database/ATCM19/wp/ATCM19_wp031_e.txt,wp,19,1995,31
atadd_utas_database/ATCM19/wp/ATCM19_wp004_e.txt,wp,19,1995,4
atadd_utas_database/ATCM19/wp/ATCM19_wp017_e.txt,wp,19,1995,17
atadd_utas_database/ATCM19/wp/ATCM19_wp005_e.txt,wp,19,1995,5
atadd_utas_database/ATCM19/wp/ATCM19_wp030_e.txt,wp,19,1995,30
atadd_utas_database/ATCM19/wp/ATCM19_wp027_e.txt,wp,19,1995,27
atadd_utas_database/ATCM19/wp/ATCM19_wp028_e.txt,wp,19,1995,28
atadd_utas_database/ATCM19/wp/ATCM19_wp012_e.txt,wp,19,1995,12
atadd_utas_database/ATCM19/wp/ATCM19_wp029_rev1_e.txt,wp,19,1995,29
atadd_utas_database/ATCM19/wp/ATCM19_wp017_rev1_e.txt,wp,19,1995,17
atadd_utas_database/ATCM19/wp/ATCM19_wp026_e.txt,wp,19,1995,26
atadd_utas_database/ATCM19/wp/ATCM19_wp008_e.txt,wp,19,1995,8
atadd_utas_database/ATCM5/wp/ATCM5_wp023_x.txt,wp,5,1968,23
atsd_secretariat_database/ATCM13/wp/ATCM13_wp023_s.txt,wp,13,1985,23
atsd_secretariat_database/ATCM13/wp/ATCM13_wp024_s.txt,wp,13,1985,24
atsd_secretariat_database/ATCM13/wp/ATCM13_wp002_s.txt,wp,13,1985,2
atsd_secretariat_database/ATCM13/wp/ATCM13_wp028_s.txt,wp,13,1985,28
atsd_secretariat_database/ATCM13/wp/ATCM13_wp034_e.txt,wp,13,1985,34
atsd_secretariat_database/ATCM13/wp/ATCM13_wp005_rev1_s.txt,wp,13,1985,5
atsd_secretariat_database/ATCM13/wp/ATCM13_wp016_s.txt,wp,13,1985,16
atsd_secretariat_database/ATCM13/wp/ATCM13_wp025_s.txt,wp,13,1985,25
atsd_secretariat_database/ATCM13/wp/ATCM13_wp003_r.txt,wp,13,1985,3
atsd_secretariat_database/ATCM13/wp/ATCM13_wp021_s.txt,wp,13,1985,21
atsd_secretariat_database/ATCM13/wp/ATCM13_wp017_s.txt,wp,13,1985,17
atsd_secretariat_database/ATCM13/wp/ATCM13_wp011_s.txt,wp,13,1985,11
atsd_secretariat_database/ATCM13/wp/ATCM13_wp014_s.txt,wp,13,1985,14
atsd_secretariat_database/ATCM13/wp/ATCM13_wp001_s.txt,wp,13,1985,1
atsd_secretariat_database/ATCM13/wp/ATCM13_wp026_s.txt,wp,13,1985,26
atsd_secretariat_database/ATCM13/wp/ATCM13_wp019_s.txt,wp,13,1985,19
atsd_secretariat_database/ATCM13/wp/ATCM13_wp007_s.txt,wp,13,1985,7
atsd_secretariat_database/ATCM13/wp/ATCM13_wp029_s.txt,wp,13,1985,29
atsd_secretariat_database/ATCM13/wp/ATCM13_wp004_f.txt,wp,13,1985,4
atsd_secretariat_database/ATCM13/wp/ATCM13_wp006_s.txt,wp,13,1985,6
atsd_secretariat_database/ATCM13/wp/ATCM13_wp012_s.txt,wp,13,1985,12
atsd_secretariat_database/ATCM13/wp/ATCM13_wp027_s.txt,wp,13,1985,27
atsd_secretariat_database/ATCM13/wp/ATCM13_wp020_s.txt,wp,13,1985,20
atsd_secretariat_database/ATCM13/wp/ATCM13_wp005_s.txt,wp,13,1985,5
atsd_secretariat_database/ATCM13/wp/ATCM13_wp018_s.txt,wp,13,1985,18
atsd_secretariat_database/ATCM13/wp/ATCM13_wp009_s.txt,wp,13,1985,9
atsd_secretariat_database/ATCM13/wp/ATCM13_wp010_s.txt,wp,13,1985,10
atsd_secretariat_database/ATCM13/wp/ATCM13_wp015_s.txt,wp,13,1985,15
atsd_secretariat_database/ATCM13/wp/ATCM13_wp030_s.txt,wp,13,1985,30
atsd_secretariat_database/ATCM13/wp/ATCM13_wp008_s.txt,wp,13,1985,8
atsd_secretariat_database/ATCM13/wp/ATCM13_wp032_s.txt,wp,13,1985,32
atsd_secretariat_database/ATCM13/wp/ATCM13_wp007_rev1_s.txt,wp,13,1985,7
atsd_secretariat_database/ATCM13/wp/ATCM13_wp031_e.txt,wp,13,1985,31
atsd_secretariat_database/ATCM13/wp/ATCM13_wp022_s.txt,wp,13,1985,22
atsd_secretariat_database/ATCM13/ip/ATCM13_ip021_f.txt,ip,13,1985,21
atsd_secretariat_database/ATCM13/ip/ATCM13_ip023_f.txt,ip,13,1985,23
atsd_secretariat_database/ATCM13/ip/ATCM13_ip012_e.txt,ip,13,1985,12
atsd_secretariat_database/ATCM13/ip/ATCM13_ip006_e.txt,ip,13,1985,6
atsd_secretariat_database/ATCM13/ip/ATCM13_ip017_e.txt,ip,13,1985,17
atsd_secretariat_database/ATCM13/ip/ATCM13_ip020_e.txt,ip,13,1985,20
atsd_secretariat_database/ATCM13/ip/ATCM13_ip009_e.txt,ip,13,1985,9
atsd_secretariat_database/ATCM13/ip/ATCM13_ip019_e.txt,ip,13,1985,19
atsd_secretariat_database/ATCM13/ip/ATCM13_ip007_e.txt,ip,13,1985,7
atsd_secretariat_database/ATCM13/ip/ATCM13_ip018_e.txt,ip,13,1985,18
atsd_secretariat_database/ATCM13/ip/ATCM13_ip011_e.txt,ip,13,1985,11
atsd_secretariat_database/ATCM13/ip/ATCM13_ip016_e.txt,ip,13,1985,16
atsd_secretariat_database/ATCM13/ip/ATCM13_ip015_e.txt,ip,13,1985,15
atsd_secretariat_database/ATCM13/ip/ATCM13_ip004_f.txt,ip,13,1985,4
atsd_secretariat_database/ATCM13/ip/ATCM13_ip002_f.txt,ip,13,1985,2
atsd_secretariat_database/ATCM13/ip/ATCM13_ip008_e.txt,ip,13,1985,8
atsd_secretariat_database/ATCM13/ip/ATCM13_ip001_f.txt,ip,13,1985,1
atsd_secretariat_database/ATCM13/ip/ATCM13_ip024_f.txt,ip,13,1985,24
atsd_secretariat_database/ATCM13/ip/ATCM13_ip010_e.txt,ip,13,1985,10
atsd_secretariat_database/ATCM13/ip/ATCM13_ip022_e.txt,ip,13,1985,22
atsd_secretariat_database/ATCM13/ip/ATCM13_ip003_f.txt,ip,13,1985,3
atsd_secretariat_database/ATCM13/ip/ATCM13_ip005_f.txt,ip,13,1985,5
atsd_secretariat_database/ATCM13/ip/ATCM13_ip014_e.txt,ip,13,1985,14
atsd_secretariat_database/ATCM32/wp/ATCM32_wp014_e.txt,wp,32,2009,14
atsd_secretariat_database/ATCM32/wp/ATCM32_wp047_e.txt,wp,32,2009,47
atsd_secretariat_database/ATCM32/wp/ATCM32_wp006_e.txt,wp,32,2009,6
atsd_secretariat_database/ATCM32/wp/ATCM32_wp041_e.txt,wp,32,2009,41
atsd_secretariat_database/ATCM32/wp/ATCM32_wp030_e.txt,wp,32,2009,30
atsd_secretariat_database/ATCM32/wp/ATCM32_wp055_e.txt,wp,32,2009,55
atsd_secretariat_database/ATCM32/wp/ATCM32_wp032_e.txt,wp,32,2009,32
atsd_secretariat_database/ATCM32/wp/ATCM32_wp046_e.txt,wp,32,2009,46
atsd_secretariat_database/ATCM32/wp/ATCM32_wp027_e.txt,wp,32,2009,27
atsd_secretariat_database/ATCM32/wp/ATCM32_wp054_e.txt,wp,32,2009,54
atsd_secretariat_database/ATCM32/wp/ATCM32_wp042_e.txt,wp,32,2009,42
atsd_secretariat_database/ATCM32/wp/ATCM32_wp023_e.txt,wp,32,2009,23
atsd_secretariat_database/ATCM32/wp/ATCM32_wp019_e.txt,wp,32,2009,19
atsd_secretariat_database/ATCM32/wp/ATCM32_wp017_e.txt,wp,32,2009,17
atsd_secretariat_database/ATCM32/wp/ATCM32_wp036_rev1_e.txt,wp,32,2009,36
atsd_secretariat_database/ATCM32/wp/ATCM32_wp015_e.txt,wp,32,2009,15
atsd_secretariat_database/ATCM32/wp/ATCM32_wp043_e.txt,wp,32,2009,43
atsd_secretariat_database/ATCM32/wp/ATCM32_wp004_e.txt,wp,32,2009,4
atsd_secretariat_database/ATCM32/wp/ATCM32_wp040_e.txt,wp,32,2009,40
atsd_secretariat_database/ATCM32/wp/ATCM32_wp053_e.txt,wp,32,2009,53
atsd_secretariat_database/ATCM32/wp/ATCM32_wp003_e.txt,wp,32,2009,3
atsd_secretariat_database/ATCM32/wp/ATCM32_wp049_rev2_e.txt,wp,32,2009,49
atsd_secretariat_database/ATCM32/wp/ATCM32_wp020_e.txt,wp,32,2009,20
atsd_secretariat_database/ATCM32/wp/ATCM32_wp029_e.txt,wp,32,2009,29
atsd_secretariat_database/ATCM32/wp/ATCM32_wp016_e.txt,wp,32,2009,16
atsd_secretariat_database/ATCM32/wp/ATCM32_wp048_e.txt,wp,32,2009,48
atsd_secretariat_database/ATCM32/wp/ATCM32_wp028_e.txt,wp,32,2009,28
atsd_secretariat_database/ATCM32/wp/ATCM32_wp013_e.txt,wp,32,2009,13
atsd_secretariat_database/ATCM32/wp/ATCM32_wp052_e.txt,wp,32,2009,52
atsd_secretariat_database/ATCM32/wp/ATCM32_wp031_e.txt,wp,32,2009,31
atsd_secretariat_database/ATCM32/wp/ATCM32_wp024_e.txt,wp,32,2009,24
atsd_secretariat_database/ATCM32/wp/ATCM32_wp007_e.txt,wp,32,2009,7
atsd_secretariat_database/ATCM32/wp/ATCM32_wp008_e.txt,wp,32,2009,8
atsd_secretariat_database/ATCM32/wp/ATCM32_wp034_e.txt,wp,32,2009,34
atsd_secretariat_database/ATCM32/wp/ATCM32_wp010_e.txt,wp,32,2009,10
atsd_secretariat_database/ATCM32/wp/ATCM32_wp051_rev1_e.txt,wp,32,2009,51
atsd_secretariat_database/ATCM32/wp/ATCM32_wp026_e.txt,wp,32,2009,26
atsd_secretariat_database/ATCM32/wp/ATCM32_wp018_e.txt,wp,32,2009,18
atsd_secretariat_database/ATCM32/wp/ATCM32_wp033_e.txt,wp,32,2009,33
atsd_secretariat_database/ATCM32/wp/ATCM32_wp039_e.txt,wp,32,2009,39
atsd_secretariat_database/ATCM32/wp/ATCM32_wp050_rev1_e.txt,wp,32,2009,50
atsd_secretariat_database/ATCM32/wp/ATCM32_wp001_e.txt,wp,32,2009,1
atsd_secretariat_database/ATCM32/wp/ATCM32_wp037_e.txt,wp,32,2009,37
atsd_secretariat_database/ATCM32/wp/ATCM32_wp025_e.txt,wp,32,2009,25
atsd_secretariat_database/ATCM32/wp/ATCM32_wp021_e.txt,wp,32,2009,21
atsd_secretariat_database/ATCM32/wp/ATCM32_wp012_e.txt,wp,32,2009,12
atsd_secretariat_database/ATCM32/wp/ATCM32_wp011_e.txt,wp,32,2009,11
atsd_secretariat_database/ATCM32/wp/ATCM32_wp038_e.txt,wp,32,2009,38
atsd_secretariat_database/ATCM32/wp/ATCM32_wp005_e.txt,wp,32,2009,5
atsd_secretariat_database/ATCM32/wp/ATCM32_wp035_rev1_e.txt,wp,32,2009,35
atsd_secretariat_database/ATCM32/wp/ATCM32_wp009_e.txt,wp,32,2009,9
atsd_secretariat_database/ATCM32/wp/ATCM32_wp002_e.txt,wp,32,2009,2
atsd_secretariat_database/ATCM32/wp/ATCM32_wp022_e.txt,wp,32,2009,22
atsd_secretariat_database/ATCM32/wp/ATCM32_wp044_e.txt,wp,32,2009,44
atsd_secretariat_database/ATCM32/wp/ATCM32_wp045_e.txt,wp,32,2009,45
atsd_secretariat_database/ATCM32/ip/ATCM32_ip089_e.txt,ip,32,2009,89
atsd_secretariat_database/ATCM32/ip/ATCM32_ip054_e.txt,ip,32,2009,54
atsd_secretariat_database/ATCM32/ip/ATCM32_ip104_s.txt,ip,32,2009,104
atsd_secretariat_database/ATCM32/ip/ATCM32_ip079_e.txt,ip,32,2009,79
atsd_secretariat_database/ATCM32/ip/ATCM32_ip102_e.txt,ip,32,2009,102
atsd_secretariat_database/ATCM32/ip/ATCM32_ip019_e.txt,ip,32,2009,19
atsd_secretariat_database/ATCM32/ip/ATCM32_ip038_e.txt,ip,32,2009,38
atsd_secretariat_database/ATCM32/ip/ATCM32_ip034_e.txt,ip,32,2009,34
atsd_secretariat_database/ATCM32/ip/ATCM32_ip036_e.txt,ip,32,2009,36
atsd_secretariat_database/ATCM32/ip/ATCM32_ip003_e.txt,ip,32,2009,3
atsd_secretariat_database/ATCM32/ip/ATCM32_ip009_rev1_e.txt,ip,32,2009,9
atsd_secretariat_database/ATCM32/ip/ATCM32_ip021_e.txt,ip,32,2009,21
atsd_secretariat_database/ATCM32/ip/ATCM32_ip027_e.txt,ip,32,2009,27
atsd_secretariat_database/ATCM32/ip/ATCM32_ip105_e.txt,ip,32,2009,105
atsd_secretariat_database/ATCM32/ip/ATCM32_ip068_e.txt,ip,32,2009,68
atsd_secretariat_database/ATCM32/ip/ATCM32_ip120_e.txt,ip,32,2009,120
atsd_secretariat_database/ATCM32/ip/ATCM32_ip033_rev1_e.txt,ip,32,2009,33
atsd_secretariat_database/ATCM32/ip/ATCM32_ip064_e.txt,ip,32,2009,64
atsd_secretariat_database/ATCM32/ip/ATCM32_ip078_e.txt,ip,32,2009,78
atsd_secretariat_database/ATCM32/ip/ATCM32_ip039_e.txt,ip,32,2009,39
atsd_secretariat_database/ATCM32/ip/ATCM32_ip008_e.txt,ip,32,2009,8
atsd_secretariat_database/ATCM32/ip/ATCM32_ip062_e.txt,ip,32,2009,62
atsd_secretariat_database/ATCM32/ip/ATCM32_ip030_e.txt,ip,32,2009,30
atsd_secretariat_database/ATCM32/ip/ATCM32_ip023_rev1_e.txt,ip,32,2009,23
atsd_secretariat_database/ATCM32/ip/ATCM32_ip016_e.txt,ip,32,2009,16
atsd_secretariat_database/ATCM32/ip/ATCM32_ip045_e.txt,ip,32,2009,45
atsd_secretariat_database/ATCM32/ip/ATCM32_ip084_e.txt,ip,32,2009,84
atsd_secretariat_database/ATCM32/ip/ATCM32_ip022_e.txt,ip,32,2009,22
atsd_secretariat_database/ATCM32/ip/ATCM32_ip011_e.txt,ip,32,2009,11
atsd_secretariat_database/ATCM32/ip/ATCM32_ip029_e.txt,ip,32,2009,29
atsd_secretariat_database/ATCM32/ip/ATCM32_ip093_e.txt,ip,32,2009,93
atsd_secretariat_database/ATCM32/ip/ATCM32_ip060_e.txt,ip,32,2009,60
atsd_secretariat_database/ATCM32/ip/ATCM32_ip080_e.txt,ip,32,2009,80
atsd_secretariat_database/ATCM32/ip/ATCM32_ip117_e.txt,ip,32,2009,117
atsd_secretariat_database/ATCM32/ip/ATCM32_ip112_e.txt,ip,32,2009,112
atsd_secretariat_database/ATCM32/ip/ATCM32_ip119_e.txt,ip,32,2009,119
atsd_secretariat_database/ATCM32/ip/ATCM32_ip099_e.txt,ip,32,2009,99
atsd_secretariat_database/ATCM32/ip/ATCM32_ip114_e.txt,ip,32,2009,114
atsd_secretariat_database/ATCM32/ip/ATCM32_ip100_e.txt,ip,32,2009,100
atsd_secretariat_database/ATCM32/ip/ATCM32_ip050_e.txt,ip,32,2009,50
atsd_secretariat_database/ATCM32/ip/ATCM32_ip070_e.txt,ip,32,2009,70
atsd_secretariat_database/ATCM32/ip/ATCM32_ip051_e.txt,ip,32,2009,51
atsd_secretariat_database/ATCM32/ip/ATCM32_ip044_e.txt,ip,32,2009,44
atsd_secretariat_database/ATCM32/ip/ATCM32_ip018_e.txt,ip,32,2009,18
atsd_secretariat_database/ATCM32/ip/ATCM32_ip065_e.txt,ip,32,2009,65
atsd_secretariat_database/ATCM32/ip/ATCM32_ip052_e.txt,ip,32,2009,52
atsd_secretariat_database/ATCM32/ip/ATCM32_ip077_e.txt,ip,32,2009,77
atsd_secretariat_database/ATCM32/ip/ATCM32_ip046_e.txt,ip,32,2009,46
atsd_secretariat_database/ATCM32/ip/ATCM32_ip043_e.txt,ip,32,2009,43
atsd_secretariat_database/ATCM32/ip/ATCM32_ip083_e.txt,ip,32,2009,83
atsd_secretariat_database/ATCM32/ip/ATCM32_ip110_s.txt,ip,32,2009,110
atsd_secretariat_database/ATCM32/ip/ATCM32_ip048_rev1_e.txt,ip,32,2009,48
atsd_secretariat_database/ATCM32/ip/ATCM32_ip002_e.txt,ip,32,2009,2
atsd_secretariat_database/ATCM32/ip/ATCM32_ip005_e.txt,ip,32,2009,5
atsd_secretariat_database/ATCM32/ip/ATCM32_ip094_e.txt,ip,32,2009,94
atsd_secretariat_database/ATCM32/ip/ATCM32_ip071_e.txt,ip,32,2009,71
atsd_secretariat_database/ATCM32/ip/ATCM32_ip085_e.txt,ip,32,2009,85
atsd_secretariat_database/ATCM32/ip/ATCM32_ip092_e.txt,ip,32,2009,92
atsd_secretariat_database/ATCM32/ip/ATCM32_ip115_e.txt,ip,32,2009,115
atsd_secretariat_database/ATCM32/ip/ATCM32_ip040_e.txt,ip,32,2009,40
atsd_secretariat_database/ATCM32/ip/ATCM32_ip091_e.txt,ip,32,2009,91
atsd_secretariat_database/ATCM32/ip/ATCM32_ip035_e.txt,ip,32,2009,35
atsd_secretariat_database/ATCM32/ip/ATCM32_ip072_e.txt,ip,32,2009,72
atsd_secretariat_database/ATCM32/ip/ATCM32_ip006_e.txt,ip,32,2009,6
atsd_secretariat_database/ATCM32/ip/ATCM32_ip025_e.txt,ip,32,2009,25
atsd_secretariat_database/ATCM32/ip/ATCM32_ip098_s.txt,ip,32,2009,98
atsd_secretariat_database/ATCM32/ip/ATCM32_ip059_s.txt,ip,32,2009,59
atsd_secretariat_database/ATCM32/ip/ATCM32_ip031_e.txt,ip,32,2009,31
atsd_secretariat_database/ATCM32/ip/ATCM32_ip121_e.txt,ip,32,2009,121
atsd_secretariat_database/ATCM32/ip/ATCM32_ip113_e.txt,ip,32,2009,113
atsd_secretariat_database/ATCM32/ip/ATCM32_ip032_e.txt,ip,32,2009,32
atsd_secretariat_database/ATCM32/ip/ATCM32_ip001_e.txt,ip,32,2009,1
atsd_secretariat_database/ATCM32/ip/ATCM32_ip017_rev1_e.txt,ip,32,2009,17
atsd_secretariat_database/ATCM32/ip/ATCM32_ip020_e.txt,ip,32,2009,20
atsd_secretariat_database/ATCM32/ip/ATCM32_ip118_s.txt,ip,32,2009,118
atsd_secretariat_database/ATCM32/ip/ATCM32_ip042_e.txt,ip,32,2009,42
atsd_secretariat_database/ATCM32/ip/ATCM32_ip067_e.txt,ip,32,2009,67
atsd_secretariat_database/ATCM32/ip/ATCM32_ip107_e.txt,ip,32,2009,107
atsd_secretariat_database/ATCM32/ip/ATCM32_ip109_s.txt,ip,32,2009,109
atsd_secretariat_database/ATCM32/ip/ATCM32_ip086_rev1_e.txt,ip,32,2009,86
atsd_secretariat_database/ATCM32/ip/ATCM32_ip013_e.txt,ip,32,2009,13
atsd_secretariat_database/ATCM32/ip/ATCM32_ip066_e.txt,ip,32,2009,66
atsd_secretariat_database/ATCM32/ip/ATCM32_ip087_e.txt,ip,32,2009,87
atsd_secretariat_database/ATCM32/ip/ATCM32_ip108_s.txt,ip,32,2009,108
atsd_secretariat_database/ATCM32/ip/ATCM32_ip037_e.txt,ip,32,2009,37
atsd_secretariat_database/ATCM32/ip/ATCM32_ip055_e.txt,ip,32,2009,55
atsd_secretariat_database/ATCM32/ip/ATCM32_ip088_e.txt,ip,32,2009,88
atsd_secretariat_database/ATCM32/ip/ATCM32_ip095_rev1_e.txt,ip,32,2009,95
atsd_secretariat_database/ATCM32/ip/ATCM32_ip012_e.txt,ip,32,2009,12
atsd_secretariat_database/ATCM32/ip/ATCM32_ip061_e.txt,ip,32,2009,61
atsd_secretariat_database/ATCM32/ip/ATCM32_ip103_e.txt,ip,32,2009,103
atsd_secretariat_database/ATCM32/ip/ATCM32_ip073_e.txt,ip,32,2009,73
atsd_secretariat_database/ATCM32/ip/ATCM32_ip097_s.txt,ip,32,2009,97
atsd_secretariat_database/ATCM32/ip/ATCM32_ip074_e.txt,ip,32,2009,74
atsd_secretariat_database/ATCM32/ip/ATCM32_ip014_e.txt,ip,32,2009,14
atsd_secretariat_database/ATCM32/ip/ATCM32_ip015_e.txt,ip,32,2009,15
atsd_secretariat_database/ATCM32/ip/ATCM32_ip026_rev1_e.txt,ip,32,2009,26
atsd_secretariat_database/ATCM32/ip/ATCM32_ip057_e.txt,ip,32,2009,57
atsd_secretariat_database/ATCM32/ip/ATCM32_ip106_e.txt,ip,32,2009,106
atsd_secretariat_database/ATCM32/ip/ATCM32_ip041_e.txt,ip,32,2009,41
atsd_secretariat_database/ATCM32/ip/ATCM32_ip047_e.txt,ip,32,2009,47
atsd_secretariat_database/ATCM32/ip/ATCM32_ip053_e.txt,ip,32,2009,53
atsd_secretariat_database/ATCM32/ip/ATCM32_ip010_rev1_e.txt,ip,32,2009,10
atsd_secretariat_database/ATCM32/ip/ATCM32_ip007_e.txt,ip,32,2009,7
atsd_secretariat_database/ATCM32/ip/ATCM32_ip075_e.txt,ip,32,2009,75
atsd_secretariat_database/ATCM32/ip/ATCM32_ip116_e.txt,ip,32,2009,116
atsd_secretariat_database/ATCM32/ip/ATCM32_ip028_e.txt,ip,32,2009,28
atsd_secretariat_database/ATCM32/ip/ATCM32_ip049_e.txt,ip,32,2009,49
atsd_secretariat_database/ATCM32/ip/ATCM32_ip082_s.txt,ip,32,2009,82
atsd_secretariat_database/ATCM32/ip/ATCM32_ip090_e.txt,ip,32,2009,90
atsd_secretariat_database/ATCM32/ip/ATCM32_ip056_e.txt,ip,32,2009,56
atsd_secretariat_database/ATCM32/ip/ATCM32_ip101_e.txt,ip,32,2009,101
atsd_secretariat_database/ATCM32/ip/ATCM32_ip076_e.txt,ip,32,2009,76
atsd_secretariat_database/ATCM32/ip/ATCM32_ip063_e.txt,ip,32,2009,63
atsd_secretariat_database/ATCM32/ip/ATCM32_ip096_e.txt,ip,32,2009,96
atsd_secretariat_database/ATCM32/ip/ATCM32_ip069_e.txt,ip,32,2009,69
atsd_secretariat_database/ATCM32/ip/ATCM32_ip004_e.txt,ip,32,2009,4
atsd_secretariat_database/ATCM32/ip/ATCM32_ip024_e.txt,ip,32,2009,24
atsd_secretariat_database/ATCM32/ip/ATCM32_ip058_e.txt,ip,32,2009,58
atsd_secretariat_database/ATCM32/ip/ATCM32_ip081_e.txt,ip,32,2009,81
atsd_secretariat_database/ATCM44/wp/ATCM44_wp016_e.txt,wp,44,2022,16
atsd_secretariat_database/ATCM44/wp/ATCM44_wp019_e.txt,wp,44,2022,19
atsd_secretariat_database/ATCM44/wp/ATCM44_wp027_e.txt,wp,44,2022,27
atsd_secretariat_database/ATCM44/wp/ATCM44_wp022_e.txt,wp,44,2022,22
atsd_secretariat_database/ATCM44/wp/ATCM44_wp018_e.txt,wp,44,2022,18
atsd_secretariat_database/ATCM44/wp/ATCM44_wp024_e.txt,wp,44,2022,24
atsd_secretariat_database/ATCM44/wp/ATCM44_wp013_e.txt,wp,44,2022,13
atsd_secretariat_database/ATCM44/wp/ATCM44_wp015_e.txt,wp,44,2022,15
atsd_secretariat_database/ATCM44/wp/ATCM44_wp012_e.txt,wp,44,2022,12
atsd_secretariat_database/ATCM44/wp/ATCM44_wp009_e.txt,wp,44,2022,9
atsd_secretariat_database/ATCM44/wp/ATCM44_wp033_e.txt,wp,44,2022,33
atsd_secretariat_database/ATCM44/wp/ATCM44_wp048_e.txt,wp,44,2022,48
atsd_secretariat_database/ATCM44/wp/ATCM44_wp039_e.txt,wp,44,2022,39
atsd_secretariat_database/ATCM44/wp/ATCM44_wp028_e.txt,wp,44,2022,28
atsd_secretariat_database/ATCM44/wp/ATCM44_wp006_e.txt,wp,44,2022,6
atsd_secretariat_database/ATCM44/wp/ATCM44_wp051_e.txt,wp,44,2022,51
atsd_secretariat_database/ATCM44/wp/ATCM44_wp042_e.txt,wp,44,2022,42
atsd_secretariat_database/ATCM44/wp/ATCM44_wp035_e.txt,wp,44,2022,35
atsd_secretariat_database/ATCM44/wp/ATCM44_wp052_e.txt,wp,44,2022,52
atsd_secretariat_database/ATCM44/wp/ATCM44_wp036_e.txt,wp,44,2022,36
atsd_secretariat_database/ATCM44/wp/ATCM44_wp017_e.txt,wp,44,2022,17
atsd_secretariat_database/ATCM44/wp/ATCM44_wp007_e.txt,wp,44,2022,7
atsd_secretariat_database/ATCM44/wp/ATCM44_wp026_e.txt,wp,44,2022,26
atsd_secretariat_database/ATCM44/wp/ATCM44_wp040_e.txt,wp,44,2022,40
atsd_secretariat_database/ATCM44/wp/ATCM44_wp047_e.txt,wp,44,2022,47
atsd_secretariat_database/ATCM44/wp/ATCM44_wp049_e.txt,wp,44,2022,49
atsd_secretariat_database/ATCM44/wp/ATCM44_wp041_e.txt,wp,44,2022,41
atsd_secretariat_database/ATCM44/wp/ATCM44_wp046_e.txt,wp,44,2022,46
atsd_secretariat_database/ATCM44/wp/ATCM44_wp029_e.txt,wp,44,2022,29
atsd_secretariat_database/ATCM44/wp/ATCM44_wp032_e.txt,wp,44,2022,32
atsd_secretariat_database/ATCM44/wp/ATCM44_wp011_rev1_e.txt,wp,44,2022,11
atsd_secretariat_database/ATCM44/wp/ATCM44_wp021_e.txt,wp,44,2022,21
